SubjTrial,SubjectID,ExpNum,ItemNum,Response,TargetWord,TrialType,Syllogism,MiddleSyllogismPairing,ListNum,premise1,premise2,conclusion,digitMatch,RT,SyllogismSimple,ExpectedResponse,ResponseWasCorrect,excl.subj,excl.trial
114_50,114,M1-cross,50,1,dresses,Invalid Filler,Datisi*,4,2,All ball gowns are dresses ,Some dresses are cocktail outfits,Some cocktail outfits are ball gowns,NA,11485,Datisi,0,0,0,0
114_51,114,M1-cross,51,1,dances,Invalid Filler,Datisi*,4,2,All ballets are dances ,Some dances are mating rituals,Some mating rituals are ballets ,NA,11980,Datisi,0,0,0,0
114_52,114,M1-cross,52,1,statues,Valid Filler,Dimatis,4,2,Some bronzes are statues,All statues are sculptures,Some sculptures are bronzes,NA,11171,Dimatis,1,1,0,0
114_53,114,M1-cross,53,0,match,Homonymy,Darii,4,2,All matches are combustible,Some pay-per-view broadcasts are matches,Some pay-per-view broadcasts are combustible,NA,14120,Darii,0,1,0,0
114_54,114,M1-cross,54,0,spices,Invalid Filler,Disamis*,4,2,Some spices are dried roots,All mustard seeds are spices ,Some mustard seeds are dried roots,NA,14889,Disamis,0,1,0,0
114_55,114,M1-cross,55,0,injuries,Invalid Filler,Disamis*,4,2,Some injuries are sunburns,All broken bones are injuries,Some broken bones are sunburns,NA,34353,Disamis,0,1,0,0
114_56,114,M1-cross,56,0,college,Polysemy,Datisi,4,2,All colleges grant degrees,Some colleges are historic buildings,Some historic buildings grant degrees,NA,38013,Datisi,0,1,0,0
115_1,115,M1-cross,1,1,novel,Polysemy,Disamis,2,2,Some novels weigh over a pound,All novels are stories,Some stories weigh over a pound,NA,70215,Disamis,0,0,0,0
115_2,115,M1-cross,2,0,thieves,Invalid Filler,Datisi*,2,2,All mob bosses are thieves,Some thieves are children,Some children are mob bosses,NA,71827,Datisi,0,1,0,0
115_3,115,M1-cross,3,0,steaks,Invalid Filler,Dimatis*,2,2,Some delicious entrées are steaks,All rotten ribeyes are steaks,Some rotten ribeyes are delicious entrées,NA,33959,Dimatis,0,1,0,0
115_4,115,M1-cross,4,0,dances,Invalid Filler,Disamis*,2,2,Some dances are mating rituals ,All ballets are dances,Some ballets are mating rituals ,NA,38246,Disamis,0,1,0,0
115_5,115,M1-cross,5,0,ring,Homonymy,Disamis,2,2,Some rings are made of gold,All rings are sounds,Some sounds are made of gold,NA,30287,Disamis,0,1,0,0
115_6,115,M1-cross,6,0,mothers,Invalid Filler,Disamis*,2,2,Some mothers are teens,All grandmas are mothers,Some grandmas are teens,NA,18175,Disamis,0,1,0,0
115_7,115,M1-cross,7,1,suitcases,Valid Filler,Datisi,2,2,All suitcases are pieces of luggage,Some suitcases are bags,Some bags are pieces of luggage,NA,34695,Datisi,1,1,0,0
115_8,115,M1-cross,8,0,shapes,Invalid Filler,Dimatis*,2,2,Some road signs are shapes,All cylinders are shapes,Some cylinders are road signs,NA,32758,Dimatis,0,1,0,0
115_9,115,M1-cross,9,1,picnic,Polysemy,Darii,2,2,All picnics happen in nature,Some salads are picnics,Some salads happen in nature,NA,31039,Darii,0,0,0,0
115_10,115,M1-cross,10,1,lunch,Polysemy,Datisi,2,2,All lunches are breaks,Some lunches are soups,Some soups are breaks,NA,39750,Datisi,0,0,0,0
115_11,115,M1-cross,11,1,bat,Homonymy,Disamis,2,2,Some bats are made for softball,All bats are animals,Some animals are made for softball,NA,31214,Disamis,0,0,0,0
115_12,115,M1-cross,12,1,ruler,Homonymy,Dimatis,2,2,Some queens are rulers,All rulers are standard lengths,Some standard lengths are queens,NA,21373,Dimatis,0,0,0,0
115_13,115,M1-cross,13,1,city,Polysemy,Darii,2,2,All cities are bureaucracies,Some graffitied places are cities,Some graffitied places are bureaucracies,NA,30398,Darii,0,0,0,0
115_14,115,M1-cross,14,1,breakfast,Polysemy,Disamis,2,2,Some breakfasts are under an hour,All breakfasts are nutrients,Some nutrients are under an hour,NA,17575,Disamis,0,0,0,0
115_15,115,M1-cross,15,1,grapes,Valid Filler,Dimatis,2,2,Some snacks are grapes,All grapes are fruits ,Some fruits are snacks,NA,31287,Dimatis,1,1,0,0
115_16,115,M1-cross,16,1,liars,Valid Filler,Datisi,2,2,All liars are humans,Some liars are criminals,Some criminals are humans,NA,13191,Datisi,1,1,0,0
115_17,115,M1-cross,17,1,board,Homonymy,Datisi,2,2,All boards are wooden planks,Some boards are governing organizations,Some governing organizations are wooden planks,NA,20471,Datisi,0,0,0,0
115_18,115,M1-cross,18,1,cabinet,Homonymy,Darii,2,2,All cabinets are political appointments,Some shelving units are cabinets,Some shelving units are political appointments,NA,20959,Darii,0,0,0,0
115_19,115,M1-cross,19,1,change,Homonymy,Disamis,2,2,Some change is transformation,All change is money,Some money is transformation,NA,28183,Disamis,0,0,0,0
115_20,115,M1-cross,20,1,doughnuts,Valid Filler,Disamis,2,2,Some doughnuts are glazed,All doughnuts are sugary foods,Some sugary foods are glazed,NA,12487,Disamis,1,1,0,0
115_21,115,M1-cross,21,1,toilets,Invalid Filler,Dimatis*,2,2,Some seats are toilets ,All urinals are toilets,Some urinals are seats,NA,12584,Dimatis,0,0,0,0
115_22,115,M1-cross,22,0,dinner,Polysemy,Dimatis,2,2,Some black tie events are dinners,All dinners are foods,Some foods are black tie events,NA,47406,Dimatis,0,1,0,0
115_23,115,M1-cross,23,1,trucks,Valid Filler,Datisi,2,2,All trucks are vehicles,Some trucks are big rigs,Some big rigs are vehicles,NA,26142,Datisi,1,1,0,0
115_24,115,M1-cross,24,1,clowns,Valid Filler,Disamis,2,2,Some clowns are mimes,All clowns are entertainers,Some entertainers are mimes,NA,33703,Disamis,1,1,0,0
115_25,115,M1-cross,25,0,sausages,Invalid Filler,Darii*,2,2,All chili dogs are sausages,Some pizza toppings are sausages,Some pizza toppings are chili dogs,NA,43581,Darii,0,1,0,0
115_26,115,M1-cross,26,1,college,Polysemy,Disamis,2,2,Some colleges have chancellors,All colleges are groups of buildings,Some groups of buildings have chancellors,NA,38702,Disamis,0,0,0,0
115_27,115,M1-cross,27,1,magazines,Polysemy,Dimatis,2,2,Some recyclables are magazines,All magazines are subscriptions,Some subscriptions are recyclables,NA,35734,Dimatis,0,0,0,0
115_28,115,M1-cross,28,1,dolls,Valid Filler,Disamis,2,2,Some dolls are toys,All dolls are man made objects,Some man made objects are toys,NA,28743,Disamis,1,1,0,0
115_29,115,M1-cross,29,0,wave,Homonymy,Datisi,2,2,All waves are water,Some waves are gestures,Some gestures are water,NA,33736,Datisi,0,1,0,0
115_30,115,M1-cross,30,0,injuries,Invalid Filler,Datisi*,2,2,All broken bones are injuries,Some injuries are sunburns,Some sunburns are broken bones,NA,33750,Datisi,0,1,0,0
115_31,115,M1-cross,31,1,burgers,Valid Filler,Dimatis,2,2,Some entrées are burgers,All burgers are sandwiches,Some sandwiches are entrées,NA,37197,Dimatis,1,1,0,0
115_32,115,M1-cross,32,0,colors,Invalid Filler,Dimatis*,2,2,Some pastels are colors,All shade of neon green are colors ,Some shades of neon green are pastels,NA,44736,Dimatis,0,1,0,0
115_33,115,M1-cross,33,1,poets,Valid Filler,Darii,2,2,All poets are writers ,Some teachers are poets,Some teachers are writers,NA,33253,Darii,1,1,0,0
115_34,115,M1-cross,34,0,stones,Invalid Filler,Darii*,2,2,All boulders are stones,Some paperweights are stones,Some paperweights are boulders,NA,32983,Darii,0,1,0,0
115_35,115,M1-cross,35,1,ponies,Valid Filler,Darii,2,2,All ponies neigh,Some thoroughbreds are ponies,Some thoroughbreds neigh,NA,31830,Darii,1,1,0,0
115_36,115,M1-cross,36,1,singers,Valid Filler,Disamis,2,2,Some singers are guitarists,All singers are vocalists,Some vocalists are guitarists,NA,27567,Disamis,1,1,0,0
115_37,115,M1-cross,37,1,match,Homonymy,Dimatis,2,2,Some pay-per-view broadcasts are matches,All matches are fire starters,Some fire starters are pay-per-view broadcasts,NA,20367,Dimatis,0,0,0,0
115_38,115,M1-cross,38,0,funerals,Invalid Filler,Darii*,2,2,All anonymous burials are funerals,Some family gatherings are funerals,Some family gatherings are anonymous burials,NA,36814,Darii,0,1,0,0
115_39,115,M1-cross,39,1,mugs,Valid Filler,Darii,2,2,All mugs are cups ,Some ceramics are mugs,Some ceramics are cups ,NA,29007,Darii,1,1,0,0
115_40,115,M1-cross,40,1,swords,Valid Filler,Dimatis,2,2,Some sharp things are swords,All swords are weapons,Some weapons are sharp things,NA,28357,Dimatis,1,1,0,0
115_41,115,M1-cross,41,1,letter,Polysemy,Darii,2,2,All letters have stamps,Some rejections are letters,Some rejections have stamps,NA,26486,Darii,0,0,0,0
115_42,115,M1-cross,42,1,statues,Valid Filler,Darii,2,2,All statues are sculptures,Some artworks are statues,Some artworks are sculptures,NA,26911,Darii,1,1,0,0
115_43,115,M1-cross,43,0,suit,Homonymy,Dimatis,2,2,Some court proceedings are suits,All suits are formal outfits,Some formal outfits are court proceedings,NA,25536,Dimatis,0,1,0,0
115_44,115,M1-cross,44,0,ball,Homonymy,Datisi,2,2,All balls are toys,Some balls are senior proms,Some senior proms are toys,NA,31269,Datisi,0,1,0,0
115_45,115,M1-cross,45,0,actors,Invalid Filler,Darii*,2,2,All male leads are actors,Some women are actors,Some women are male leads,NA,36681,Darii,0,1,0,0
115_46,115,M1-cross,46,1,book,Polysemy,Datisi,2,2,All books are printed,Some books are romances,Some romances are printed,NA,29093,Datisi,0,0,0,0
115_47,115,M1-cross,47,1,widows,Valid Filler,Datisi,2,2,All widows are women,Some widows are parents,Some parents are women,NA,25343,Datisi,1,1,0,0
115_48,115,M1-cross,48,1,school,Polysemy,Dimatis,2,2,Some rectangular buildings are schools,All schools are employers,Some employers are rectangular buildings,NA,35430,Dimatis,0,0,0,0
115_49,115,M1-cross,49,0,rock,Homonymy,Darii,2,2,All rock has guitars,Some marble is rock,Some marble has guitars,NA,39390,Darii,0,1,0,0
115_50,115,M1-cross,50,0,spices,Invalid Filler,Datisi*,2,2,All mustard seeds are spices ,Some spices are dried roots ,Some dried roots are mustard seeds,NA,44719,Datisi,0,1,0,0
115_51,115,M1-cross,51,0,peppers,Invalid Filler,Datisi*,2,2,All jalapenos are peppers,Some peppers are yellow vegetables ,Some yellow vegetables are jalapenos,NA,29696,Datisi,0,1,0,0
115_52,115,M1-cross,52,1,rifles,Valid Filler,Dimatis,2,2,Some safety hazards are rifles,All rifles are guns,Some guns are safety hazards,NA,27982,Dimatis,1,1,0,0
115_53,115,M1-cross,53,1,star,Homonymy,Darii,2,2,All stars have autographs,Some red dwarfs are stars,Some red dwarfs have autographs,NA,37022,Darii,0,0,0,0
115_54,115,M1-cross,54,0,dresses,Invalid Filler,Disamis*,2,2,Some dresses are cocktail outfits,All ball gowns are dresses ,Some ball gowns are cocktail outfits,NA,30383,Disamis,0,1,0,0
115_55,115,M1-cross,55,0,antiques,Invalid Filler,Disamis*,2,2,Some antiques are pieces of jewelry,All medieval manuscripts are antiques ,Some medieval manuscripts are pieces of jewelry,NA,25887,Disamis,0,1,0,0
115_56,115,M1-cross,56,1,company,Polysemy,Datisi,2,2,All companies are buildings,Some companies are hierarchies,Some hierarchies are buildings,NA,32517,Datisi,0,0,0,0
116_1,116,M1-cross,1,1,novel,Polysemy,Disamis,2,2,Some novels weigh over a pound,All novels are stories,Some stories weigh over a pound,NA,9260,Disamis,0,0,0,0
116_2,116,M1-cross,2,1,thieves,Invalid Filler,Datisi*,2,2,All mob bosses are thieves,Some thieves are children,Some children are mob bosses,NA,5217,Datisi,0,0,0,0
116_3,116,M1-cross,3,0,steaks,Invalid Filler,Dimatis*,2,2,Some delicious entrées are steaks,All rotten ribeyes are steaks,Some rotten ribeyes are delicious entrées,NA,15324,Dimatis,0,1,0,0
116_4,116,M1-cross,4,1,dances,Invalid Filler,Disamis*,2,2,Some dances are mating rituals ,All ballets are dances,Some ballets are mating rituals ,NA,18233,Disamis,0,0,0,0
116_5,116,M1-cross,5,1,ring,Homonymy,Disamis,2,2,Some rings are made of gold,All rings are sounds,Some sounds are made of gold,NA,8916,Disamis,0,0,0,0
116_6,116,M1-cross,6,1,mothers,Invalid Filler,Disamis*,2,2,Some mothers are teens,All grandmas are mothers,Some grandmas are teens,NA,10875,Disamis,0,0,0,0
116_7,116,M1-cross,7,1,suitcases,Valid Filler,Datisi,2,2,All suitcases are pieces of luggage,Some suitcases are bags,Some bags are pieces of luggage,NA,8214,Datisi,1,1,0,0
116_8,116,M1-cross,8,0,shapes,Invalid Filler,Dimatis*,2,2,Some road signs are shapes,All cylinders are shapes,Some cylinders are road signs,NA,7296,Dimatis,0,1,0,0
116_9,116,M1-cross,9,1,picnic,Polysemy,Darii,2,2,All picnics happen in nature,Some salads are picnics,Some salads happen in nature,NA,11879,Darii,0,0,0,0
116_10,116,M1-cross,10,1,lunch,Polysemy,Datisi,2,2,All lunches are breaks,Some lunches are soups,Some soups are breaks,NA,13646,Datisi,0,0,0,0
116_11,116,M1-cross,11,1,bat,Homonymy,Disamis,2,2,Some bats are made for softball,All bats are animals,Some animals are made for softball,NA,11121,Disamis,0,0,0,0
116_12,116,M1-cross,12,0,ruler,Homonymy,Dimatis,2,2,Some queens are rulers,All rulers are standard lengths,Some standard lengths are queens,NA,10389,Dimatis,0,1,0,0
116_13,116,M1-cross,13,1,city,Polysemy,Darii,2,2,All cities are bureaucracies,Some graffitied places are cities,Some graffitied places are bureaucracies,NA,8548,Darii,0,0,0,0
116_14,116,M1-cross,14,1,breakfast,Polysemy,Disamis,2,2,Some breakfasts are under an hour,All breakfasts are nutrients,Some nutrients are under an hour,NA,9957,Disamis,0,0,0,0
116_15,116,M1-cross,15,1,grapes,Valid Filler,Dimatis,2,2,Some snacks are grapes,All grapes are fruits ,Some fruits are snacks,NA,8780,Dimatis,1,1,0,0
116_16,116,M1-cross,16,1,liars,Valid Filler,Datisi,2,2,All liars are humans,Some liars are criminals,Some criminals are humans,NA,6057,Datisi,1,1,0,0
116_17,116,M1-cross,17,1,board,Homonymy,Datisi,2,2,All boards are wooden planks,Some boards are governing organizations,Some governing organizations are wooden planks,NA,12232,Datisi,0,0,0,0
116_18,116,M1-cross,18,1,cabinet,Homonymy,Darii,2,2,All cabinets are political appointments,Some shelving units are cabinets,Some shelving units are political appointments,NA,8756,Darii,0,0,0,0
116_19,116,M1-cross,19,1,change,Homonymy,Disamis,2,2,Some change is transformation,All change is money,Some money is transformation,NA,11744,Disamis,0,0,0,0
116_20,116,M1-cross,20,0,doughnuts,Valid Filler,Disamis,2,2,Some doughnuts are glazed,All doughnuts are sugary foods,Some sugary foods are glazed,NA,10797,Disamis,1,0,0,0
116_21,116,M1-cross,21,1,toilets,Invalid Filler,Dimatis*,2,2,Some seats are toilets ,All urinals are toilets,Some urinals are seats,NA,12442,Dimatis,0,0,0,0
116_22,116,M1-cross,22,1,dinner,Polysemy,Dimatis,2,2,Some black tie events are dinners,All dinners are foods,Some foods are black tie events,NA,11553,Dimatis,0,0,0,0
116_23,116,M1-cross,23,1,trucks,Valid Filler,Datisi,2,2,All trucks are vehicles,Some trucks are big rigs,Some big rigs are vehicles,NA,8686,Datisi,1,1,0,0
116_24,116,M1-cross,24,1,clowns,Valid Filler,Disamis,2,2,Some clowns are mimes,All clowns are entertainers,Some entertainers are mimes,NA,8526,Disamis,1,1,0,0
116_25,116,M1-cross,25,1,sausages,Invalid Filler,Darii*,2,2,All chili dogs are sausages,Some pizza toppings are sausages,Some pizza toppings are chili dogs,NA,12112,Darii,0,0,0,0
116_26,116,M1-cross,26,0,college,Polysemy,Disamis,2,2,Some colleges have chancellors,All colleges are groups of buildings,Some groups of buildings have chancellors,NA,11991,Disamis,0,1,0,0
116_27,116,M1-cross,27,1,magazines,Polysemy,Dimatis,2,2,Some recyclables are magazines,All magazines are subscriptions,Some subscriptions are recyclables,NA,15344,Dimatis,0,0,0,0
116_28,116,M1-cross,28,1,dolls,Valid Filler,Disamis,2,2,Some dolls are toys,All dolls are man made objects,Some man made objects are toys,NA,11334,Disamis,1,1,0,0
116_29,116,M1-cross,29,1,wave,Homonymy,Datisi,2,2,All waves are water,Some waves are gestures,Some gestures are water,NA,9899,Datisi,0,0,0,0
116_30,116,M1-cross,30,0,injuries,Invalid Filler,Datisi*,2,2,All broken bones are injuries,Some injuries are sunburns,Some sunburns are broken bones,NA,9663,Datisi,0,1,0,0
116_31,116,M1-cross,31,1,burgers,Valid Filler,Dimatis,2,2,Some entrées are burgers,All burgers are sandwiches,Some sandwiches are entrées,NA,10006,Dimatis,1,1,0,0
116_32,116,M1-cross,32,0,colors,Invalid Filler,Dimatis*,2,2,Some pastels are colors,All shade of neon green are colors ,Some shades of neon green are pastels,NA,16774,Dimatis,0,1,0,0
116_33,116,M1-cross,33,1,poets,Valid Filler,Darii,2,2,All poets are writers ,Some teachers are poets,Some teachers are writers,NA,9038,Darii,1,1,0,0
116_34,116,M1-cross,34,1,stones,Invalid Filler,Darii*,2,2,All boulders are stones,Some paperweights are stones,Some paperweights are boulders,NA,9470,Darii,0,0,0,0
116_35,116,M1-cross,35,1,ponies,Valid Filler,Darii,2,2,All ponies neigh,Some thoroughbreds are ponies,Some thoroughbreds neigh,NA,8682,Darii,1,1,0,0
116_36,116,M1-cross,36,1,singers,Valid Filler,Disamis,2,2,Some singers are guitarists,All singers are vocalists,Some vocalists are guitarists,NA,17480,Disamis,1,1,0,0
116_37,116,M1-cross,37,0,match,Homonymy,Dimatis,2,2,Some pay-per-view broadcasts are matches,All matches are fire starters,Some fire starters are pay-per-view broadcasts,NA,12642,Dimatis,0,1,0,0
116_38,116,M1-cross,38,0,funerals,Invalid Filler,Darii*,2,2,All anonymous burials are funerals,Some family gatherings are funerals,Some family gatherings are anonymous burials,NA,15012,Darii,0,1,0,0
116_39,116,M1-cross,39,1,mugs,Valid Filler,Darii,2,2,All mugs are cups ,Some ceramics are mugs,Some ceramics are cups ,NA,11620,Darii,1,1,0,0
116_40,116,M1-cross,40,1,swords,Valid Filler,Dimatis,2,2,Some sharp things are swords,All swords are weapons,Some weapons are sharp things,NA,10556,Dimatis,1,1,0,0
116_41,116,M1-cross,41,1,letter,Polysemy,Darii,2,2,All letters have stamps,Some rejections are letters,Some rejections have stamps,NA,21257,Darii,0,0,0,0
116_42,116,M1-cross,42,1,statues,Valid Filler,Darii,2,2,All statues are sculptures,Some artworks are statues,Some artworks are sculptures,NA,12685,Darii,1,1,0,0
116_43,116,M1-cross,43,1,suit,Homonymy,Dimatis,2,2,Some court proceedings are suits,All suits are formal outfits,Some formal outfits are court proceedings,NA,9578,Dimatis,0,0,0,0
116_44,116,M1-cross,44,1,ball,Homonymy,Datisi,2,2,All balls are toys,Some balls are senior proms,Some senior proms are toys,NA,10201,Datisi,0,0,0,0
116_45,116,M1-cross,45,0,actors,Invalid Filler,Darii*,2,2,All male leads are actors,Some women are actors,Some women are male leads,NA,14963,Darii,0,1,0,0
116_46,116,M1-cross,46,1,book,Polysemy,Datisi,2,2,All books are printed,Some books are romances,Some romances are printed,NA,7509,Datisi,0,0,0,0
116_47,116,M1-cross,47,0,widows,Valid Filler,Datisi,2,2,All widows are women,Some widows are parents,Some parents are women,NA,10098,Datisi,1,0,0,0
116_48,116,M1-cross,48,0,school,Polysemy,Dimatis,2,2,Some rectangular buildings are schools,All schools are employers,Some employers are rectangular buildings,NA,11084,Dimatis,0,1,0,0
116_49,116,M1-cross,49,0,rock,Homonymy,Darii,2,2,All rock has guitars,Some marble is rock,Some marble has guitars,NA,13165,Darii,0,1,0,0
116_50,116,M1-cross,50,1,spices,Invalid Filler,Datisi*,2,2,All mustard seeds are spices ,Some spices are dried roots ,Some dried roots are mustard seeds,NA,14357,Datisi,0,0,0,0
116_51,116,M1-cross,51,1,peppers,Invalid Filler,Datisi*,2,2,All jalapenos are peppers,Some peppers are yellow vegetables ,Some yellow vegetables are jalapenos,NA,7536,Datisi,0,0,0,0
116_52,116,M1-cross,52,1,rifles,Valid Filler,Dimatis,2,2,Some safety hazards are rifles,All rifles are guns,Some guns are safety hazards,NA,10310,Dimatis,1,1,0,0
116_53,116,M1-cross,53,1,star,Homonymy,Darii,2,2,All stars have autographs,Some red dwarfs are stars,Some red dwarfs have autographs,NA,8635,Darii,0,0,0,0
116_54,116,M1-cross,54,0,dresses,Invalid Filler,Disamis*,2,2,Some dresses are cocktail outfits,All ball gowns are dresses ,Some ball gowns are cocktail outfits,NA,9190,Disamis,0,1,0,0
116_55,116,M1-cross,55,1,antiques,Invalid Filler,Disamis*,2,2,Some antiques are pieces of jewelry,All medieval manuscripts are antiques ,Some medieval manuscripts are pieces of jewelry,NA,14928,Disamis,0,0,0,0
116_56,116,M1-cross,56,1,company,Polysemy,Datisi,2,2,All companies are buildings,Some companies are hierarchies,Some hierarchies are buildings,NA,12596,Datisi,0,0,0,0
117_1,117,M1-cross,1,1,letter,Polysemy,Disamis,3,2,Some letters are crumpled,All letters are communications,Some communications are crumpled,NA,9000,Disamis,0,0,0,0
117_2,117,M1-cross,2,1,toilets,Invalid Filler,Datisi*,3,2,All outhouses are toilets,Some toilets are urinals ,Some urinals are outhouses,NA,8899,Datisi,0,0,0,0
117_3,117,M1-cross,3,1,dresses,Invalid Filler,Dimatis*,3,2,Some cocktail outfits are dresses,All ball gowns are dresses ,Some ball gowns are cocktail outfits,NA,9211,Dimatis,0,0,0,0
117_4,117,M1-cross,4,0,stones,Invalid Filler,Disamis*,3,2,Some stones are pebbles,All boulders are stones,Some boulders are pebbles,NA,7734,Disamis,0,1,0,0
117_5,117,M1-cross,5,0,cabinet,Homonymy,Disamis,3,2,Some cabinets are antique furniture,All cabinets are political appointments,Some political appointments are antique furniture,NA,8683,Disamis,0,1,0,0
117_6,117,M1-cross,6,0,sausages,Invalid Filler,Disamis*,3,2,Some sausages are chili dogs,All pepperonis are sausages,Some pepperonis are chili dogs,NA,8121,Disamis,0,1,0,0
117_7,117,M1-cross,7,1,rifles,Valid Filler,Datisi,3,2,All rifles are guns,Some rifles are safety hazards,Some safety hazards are guns,NA,4881,Datisi,1,1,0,0
117_8,117,M1-cross,8,0,dances,Invalid Filler,Dimatis*,3,2,Some mating rituals are dances,All ballets are dances ,Some ballets are mating rituals ,NA,6673,Dimatis,0,1,0,0
117_9,117,M1-cross,9,0,lunch,Polysemy,Darii,3,2,All lunches are breaks,Some sandwiches are lunches,Some sandwiches are breaks ,NA,6442,Darii,0,1,0,0
117_10,117,M1-cross,10,1,dinner,Polysemy,Datisi,3,2,All dinners happen after four o'clock,Some dinners are meatloafs,Some meatloafs happen after four o'clock,NA,5367,Datisi,0,0,0,0
117_11,117,M1-cross,11,0,rock,Homonymy,Disamis,3,2,Some rock is marble,All rock is music,Some music is marble,NA,5303,Disamis,0,1,0,0
117_12,117,M1-cross,12,0,ring,Homonymy,Dimatis,3,2,Some accessories are rings,All rings are sounds,Some sounds are accessories,NA,5984,Dimatis,0,1,0,0
117_13,117,M1-cross,13,1,company,Polysemy,Darii,3,2,All companies are buildings,Some tech giants are companies,Some tech giants are buildings,NA,4458,Darii,0,0,0,0
117_14,117,M1-cross,14,1,picnic,Polysemy,Disamis,3,2,Some picnics are romantic,All picnics are prepared foods,Some prepared foods are romantic,NA,5043,Disamis,0,0,0,0
117_15,117,M1-cross,15,1,dolls,Valid Filler,Dimatis,3,2,Some toys are dolls ,All dolls are man made objects,Some man made objects are toys,NA,4791,Dimatis,1,1,0,0
117_16,117,M1-cross,16,1,grapes,Valid Filler,Datisi,3,2,All grapes are fruits,Some grapes are snacks,Some snacks are fruits ,NA,4430,Datisi,1,1,0,0
117_17,117,M1-cross,17,0,suit,Homonymy,Datisi,3,2,All suits are dress attire,Some suits are court proceedings,Some court proceedings are dress attire,NA,6243,Datisi,0,1,0,0
117_18,117,M1-cross,18,0,ball,Homonymy,Darii,3,2,All balls are toys,Some birthday parties are balls,Some senior proms are toys,NA,5372,Darii,0,1,0,0
117_19,117,M1-cross,19,0,star,Homonymy,Disamis,3,2,Some stars are red dwarfs,All stars are famous people,Some famous people are red dwarfs,NA,5330,Disamis,0,1,0,0
117_20,117,M1-cross,20,1,mugs,Valid Filler,Disamis,3,2,Some mugs are ceramics,All mugs are cups ,Some cups are ceramics,NA,5611,Disamis,1,1,0,0
117_21,117,M1-cross,21,0,mothers,Invalid Filler,Dimatis*,3,2,Some teens are mothers,All grandmas are mothers ,Some grandmas are teens,NA,7470,Dimatis,0,1,0,0
117_22,117,M1-cross,22,0,breakfast,Polysemy,Dimatis,3,2,Some meetings are breakfasts,All breakfasts are nutrients,Some nutrients are meetings,NA,5182,Dimatis,0,1,0,0
117_23,117,M1-cross,23,1,swords,Valid Filler,Datisi,3,2,All swords are weapons,Some swords are museum pieces,Some museum pieces are weapons,NA,4062,Datisi,1,1,0,0
117_24,117,M1-cross,24,1,statues,Valid Filler,Disamis,3,2,Some statues are bronzes,All statues are sculptures,Some sculptures are bronzes,NA,5151,Disamis,1,1,0,0
117_25,117,M1-cross,25,0,thieves,Invalid Filler,Darii*,3,2,All mob bosses are thieves,Some children are thieves,Some children are mob bosses,NA,4351,Darii,0,1,0,0
117_26,117,M1-cross,26,0,city,Polysemy,Disamis,3,2,Some cities are corrupt,All cities are groups of buildings,Some groups of buildings are corrupt,NA,10295,Disamis,0,1,0,0
117_27,117,M1-cross,27,1,novel,Polysemy,Dimatis,3,2,Some flammable objects are novels,All novels are fictions,Some fictions are flammable objects,NA,5599,Dimatis,0,0,0,0
117_28,117,M1-cross,28,1,poets,Valid Filler,Disamis,3,2,Some poets are teachers,All poets are writers ,Some writers are teachers,NA,4999,Disamis,1,1,0,0
117_29,117,M1-cross,29,0,match,Homonymy,Datisi,3,2,All matches are combustible,Some matches are pay-per-view broadcasts,Some pay-per-view broadcasts are combustible,NA,4817,Datisi,0,1,0,0
117_30,117,M1-cross,30,0,colors,Invalid Filler,Datisi*,3,2,All shades of neon green are colors ,Some colors are pastels,Some pastels are shades of neon green ,NA,6339,Datisi,0,1,0,0
117_31,117,M1-cross,31,1,singers,Valid Filler,Dimatis,3,2,Some YouTubers are singers,All singers are musicians,Some musicians are YouTubers,NA,4931,Dimatis,1,1,0,0
117_32,117,M1-cross,32,0,antiques,Invalid Filler,Dimatis*,3,2,Some pieces of jewelry are antiques,All medieval manuscripts are antiques  ,Some medieval manuscripts are pieces of jewelry,NA,5830,Dimatis,0,1,0,0
117_33,117,M1-cross,33,1,liars,Valid Filler,Darii,3,2,All liars are humans,Some criminals are liars ,Some criminals are humans,NA,4911,Darii,1,1,0,0
117_34,117,M1-cross,34,0,peppers,Invalid Filler,Darii*,3,2,All jalapenos are peppers ,Some yellow vegetables are peppers,Some yellow vegetables are jalapenos,NA,6567,Darii,0,1,0,0
117_35,117,M1-cross,35,1,widows,Valid Filler,Darii,3,2,All widows are women,Some parents are widows ,Some parents are women,NA,5575,Darii,1,1,0,0
117_36,117,M1-cross,36,1,ponies,Valid Filler,Disamis,3,2,Some ponies are thoroughbreds,All ponies are neighing animals,Some neighing animals are thoroughbreds,NA,5503,Disamis,1,1,0,0
117_37,117,M1-cross,37,1,change,Homonymy,Dimatis,3,2,Some transformation is change,All change is money,Some money is transformation,NA,7632,Dimatis,0,0,0,0
117_38,117,M1-cross,38,0,spices,Invalid Filler,Darii*,3,2,All mustard seeds are spices,Some dried roots are spices ,Some dried roots are mustard seeds,NA,6199,Darii,0,1,0,0
117_39,117,M1-cross,39,1,trucks,Valid Filler,Darii,3,2,All trucks are vehicles,Some cars are trucks ,Some cars are vehicles,NA,3638,Darii,1,1,0,0
117_40,117,M1-cross,40,1,doughnuts,Valid Filler,Dimatis,3,2,Some pastries are doughnuts ,All doughnuts are sugary foods,Some sugary foods are pastries,NA,4408,Dimatis,1,1,0,0
