SubjTrial,SubjectID,ExpNum,ItemNum,PremiseNum,Response,MiddleTerm1,MiddleTerm2,relationtype,TrialType,Syllogism,ListNum,OrderNum,premise1,premise2,conclusion,digitMatch,RT,SyllogismSimple,ExpectedResponse,ResponseWasCorrect,excl.subj,excl.trial
4_35,4,N6-p-M3,35,answer-P2,1,antiques,antiques,*,Invalid Filler,Darii*,1,1,All medieval manuscripts are antiques ,Some pieces of jewelry are antiques ,Some pieces of jewelry are medieval manuscripts,NA,4306,Darii,0,0,0,0
4_36,4,N6-p-M3,36,answer-P1,1,swords,swords,*,Valid Filler,Disamis,1,1,Some swords are decorative,All swords are weapons ,Some weapons are decorative ,NA,6999,Disamis,1,1,0,0
4_36,4,N6-p-M3,36,answer-P2,0,swords,swords,*,Valid Filler,Disamis,1,1,Some swords are decorative,All swords are weapons ,Some weapons are decorative ,NA,6999,Disamis,1,0,0,0
4_37,4,N6-p-M3,37,answer-P1,1,cloak,dagger,script,Related,Disamis,1,1,Some cloaks are velvet,All daggers are knives,Some knives are velvet,NA,3632,Disamis,0,0,0,0
4_37,4,N6-p-M3,37,answer-P2,0,cloak,dagger,script,Related,Disamis,1,1,Some cloaks are velvet,All daggers are knives,Some knives are velvet,NA,3632,Disamis,0,1,0,0
4_38,4,N6-p-M3,38,answer-P1,1,statues,statues,*,Valid Filler,Datisi,1,1,All statues are sculptures,Some statues are bronzes,Some bronzes are sculptures,NA,6170,Datisi,1,1,0,0
4_38,4,N6-p-M3,38,answer-P2,1,statues,statues,*,Valid Filler,Datisi,1,1,All statues are sculptures,Some statues are bronzes,Some bronzes are sculptures,NA,6170,Datisi,1,1,0,0
4_39,4,N6-p-M3,39,answer-P1,1,dances,dances,*,Invalid Filler,Darii*,1,1,All ballets are dances ,Some mating rituals are dances ,Some mating rituals are ballets,NA,5130,Darii,0,0,0,0
4_39,4,N6-p-M3,39,answer-P2,1,dances,dances,*,Invalid Filler,Darii*,1,1,All ballets are dances ,Some mating rituals are dances ,Some mating rituals are ballets,NA,5130,Darii,0,0,0,0
4_40,4,N6-p-M3,40,answer-P1,1,stones,stones,*,Invalid Filler,Datisi*,1,1,All pebbles are stones,Some stones are boulders,Some boulders are pebbles,NA,4323,Datisi,0,0,0,0
4_40,4,N6-p-M3,40,answer-P2,1,stones,stones,*,Invalid Filler,Datisi*,1,1,All pebbles are stones,Some stones are boulders,Some boulders are pebbles,NA,4323,Datisi,0,0,0,0
4_41,4,N6-p-M3,41,answer-P1,1,mammal,weekend,*,Unrelated,Datisi,1,1,All mammals are warm blooded,Some weekends are holidays,Some holidays are warm blooded,NA,5797,Datisi,0,0,0,0
4_41,4,N6-p-M3,41,answer-P2,1,mammal,weekend,*,Unrelated,Datisi,1,1,All mammals are warm blooded,Some weekends are holidays,Some holidays are warm blooded,NA,5797,Datisi,0,0,0,0
4_42,4,N6-p-M3,42,answer-P1,1,surgery,hall,*,Unrelated,Dimatis,1,1,Some medical procedures are surgeries,All halls are passageways,Some passageways are medical procedures,NA,5744,Dimatis,0,0,0,0
4_42,4,N6-p-M3,42,answer-P2,1,surgery,hall,*,Unrelated,Dimatis,1,1,Some medical procedures are surgeries,All halls are passageways,Some passageways are medical procedures,NA,5744,Dimatis,0,0,0,0
4_43,4,N6-p-M3,43,answer-P1,1,spices,spices,*,Invalid Filler,Dimatis*,1,1,Some dried roots are spices ,All mustard seeds are spices ,Some mustard seeds are dried roots,NA,3303,Dimatis,0,0,0,0
4_43,4,N6-p-M3,43,answer-P2,1,spices,spices,*,Invalid Filler,Dimatis*,1,1,Some dried roots are spices ,All mustard seeds are spices ,Some mustard seeds are dried roots,NA,3303,Dimatis,0,0,0,0
4_44,4,N6-p-M3,44,answer-P1,1,mugs,mugs,*,Valid Filler,Datisi,1,1,All mugs are cups ,Some mugs are ceramics,Some ceramics are cups ,NA,4864,Datisi,1,1,0,0
4_44,4,N6-p-M3,44,answer-P2,1,mugs,mugs,*,Valid Filler,Datisi,1,1,All mugs are cups ,Some mugs are ceramics,Some ceramics are cups ,NA,4864,Datisi,1,1,0,0
4_45,4,N6-p-M3,45,answer-P1,1,peppers,peppers,*,Invalid Filler,Dimatis*,1,1,Some yellow vegetables are peppers ,All jalapenos are peppers,Some jalapenos are yellow vegetables,NA,5183,Dimatis,0,0,0,0
4_45,4,N6-p-M3,45,answer-P2,1,peppers,peppers,*,Invalid Filler,Dimatis*,1,1,Some yellow vegetables are peppers ,All jalapenos are peppers,Some jalapenos are yellow vegetables,NA,5183,Dimatis,0,0,0,0
4_46,4,N6-p-M3,46,answer-P1,0,sausages,sausages,*,Invalid Filler,Datisi*,1,1,All chili dogs are sausages,Some sausages are salamis,Some salamis are chili dogs,NA,4653,Datisi,0,1,0,0
4_46,4,N6-p-M3,46,answer-P2,1,sausages,sausages,*,Invalid Filler,Datisi*,1,1,All chili dogs are sausages,Some sausages are salamis,Some salamis are chili dogs,NA,4653,Datisi,0,0,0,0
4_47,4,N6-p-M3,47,answer-P1,0,waist,hip,category,Related,Darii,1,1,All waists fit in pants,Some bones are hips,Some bones fit in pants,NA,3948,Darii,0,1,0,0
4_47,4,N6-p-M3,47,answer-P2,1,waist,hip,category,Related,Darii,1,1,All waists fit in pants,Some bones are hips,Some bones fit in pants,NA,3948,Darii,0,0,0,0
4_48,4,N6-p-M3,48,answer-P1,1,dolls,dolls,*,Valid Filler,Darii,1,1,All dolls are man made,Some toys are dolls ,Some toys are man made,NA,4430,Darii,1,1,0,0
4_48,4,N6-p-M3,48,answer-P2,1,dolls,dolls,*,Valid Filler,Darii,1,1,All dolls are man made,Some toys are dolls ,Some toys are man made,NA,4430,Darii,1,1,0,0
4_49,4,N6-p-M3,49,answer-P1,1,liars,liars,*,Valid Filler,Dimatis,1,1,Some criminals are liars ,All liars are humans,Some humans are criminals ,NA,3845,Dimatis,1,1,0,0
4_49,4,N6-p-M3,49,answer-P2,0,liars,liars,*,Valid Filler,Dimatis,1,1,Some criminals are liars ,All liars are humans,Some humans are criminals ,NA,3845,Dimatis,1,0,0,0
4_50,4,N6-p-M3,50,answer-P1,0,actors,actors,*,Invalid Filler,Datisi*,1,1,All male leads are actors,Some actors are women,Some women are male leads,NA,4843,Datisi,0,1,0,0
4_50,4,N6-p-M3,50,answer-P2,1,actors,actors,*,Invalid Filler,Datisi*,1,1,All male leads are actors,Some actors are women,Some women are male leads,NA,4843,Datisi,0,0,0,0
4_51,4,N6-p-M3,51,answer-P1,1,funerals,funerals,*,Invalid Filler,Datisi*,1,1,All open-casket services are funerals,Some funerals are anonymous burials,Some anonymous burials are open-casket services,NA,5738,Datisi,0,0,0,0
4_51,4,N6-p-M3,51,answer-P2,1,funerals,funerals,*,Invalid Filler,Datisi*,1,1,All open-casket services are funerals,Some funerals are anonymous burials,Some anonymous burials are open-casket services,NA,5738,Datisi,0,0,0,0
4_52,4,N6-p-M3,52,answer-P1,1,thieves,thieves,*,Invalid Filler,Dimatis*,1,1,Some children are thieves,All mob bosses are thieves,Some mob bosses are children,NA,3877,Dimatis,0,0,0,0
4_52,4,N6-p-M3,52,answer-P2,1,thieves,thieves,*,Invalid Filler,Dimatis*,1,1,Some children are thieves,All mob bosses are thieves,Some mob bosses are children,NA,3877,Dimatis,0,0,0,0
4_53,4,N6-p-M3,53,answer-P1,0,journal,hamburger,*,Unrelated,Darii,1,1,All journals are made of paper,Some entrées are hamburgers,Some entrées are made of paper,NA,4693,Darii,0,1,0,0
4_53,4,N6-p-M3,53,answer-P2,1,journal,hamburger,*,Unrelated,Darii,1,1,All journals are made of paper,Some entrées are hamburgers,Some entrées are made of paper,NA,4693,Darii,0,0,0,0
4_54,4,N6-p-M3,54,answer-P1,1,burgers,burgers,*,Valid Filler,Disamis,1,1,Some burgers are overcooked ,All burgers are sandwiches,Some sandwiches are overcooked ,NA,2939,Disamis,1,1,0,0
4_54,4,N6-p-M3,54,answer-P2,1,burgers,burgers,*,Valid Filler,Disamis,1,1,Some burgers are overcooked ,All burgers are sandwiches,Some sandwiches are overcooked ,NA,2939,Disamis,1,1,0,0
4_55,4,N6-p-M3,55,answer-P1,1,tortoise,syrup,*,Unrelated,Darii,1,1,All tortoises are animals,Some ice cream toppings are syrups,Some ice cream toppings are animals,NA,5525,Darii,0,0,0,0
4_55,4,N6-p-M3,55,answer-P2,1,tortoise,syrup,*,Unrelated,Darii,1,1,All tortoises are animals,Some ice cream toppings are syrups,Some ice cream toppings are animals,NA,5525,Darii,0,0,0,0
4_56,4,N6-p-M3,56,answer-P1,1,ambulance,emergency,script,Related,Darii,1,1,All ambulances are vehicles,Some wildfires are emergencies,Some wildfires are vehicles,NA,3979,Darii,0,0,0,0
4_56,4,N6-p-M3,56,answer-P2,1,ambulance,emergency,script,Related,Darii,1,1,All ambulances are vehicles,Some wildfires are emergencies,Some wildfires are vehicles,NA,3979,Darii,0,0,0,0
5_1,5,N6-p-M3,1,answer-P1,1,thunder,lightning,category,Related,Dimatis,1,1,Some rumbling is thunder,All lightning is bright light,Some bright light is rumbling,NA,11209,Dimatis,0,0,0,0
5_1,5,N6-p-M3,1,answer-P2,0,thunder,lightning,category,Related,Dimatis,1,1,Some rumbling is thunder,All lightning is bright light,Some bright light is rumbling,NA,11209,Dimatis,0,1,0,0
5_2,5,N6-p-M3,2,answer-P1,0,sock,shoe,category,Related,Datisi,1,1,All socks are elastic,Some shoes are high heels,Some high heels are elastic,NA,5774,Datisi,0,1,0,0
5_2,5,N6-p-M3,2,answer-P2,1,sock,shoe,category,Related,Datisi,1,1,All socks are elastic,Some shoes are high heels,Some high heels are elastic,NA,5774,Datisi,0,0,0,0
5_3,5,N6-p-M3,3,answer-P1,1,shapes,shapes,*,Invalid Filler,Disamis*,1,1,Some shapes are triangles,All squares are shapes,Some squares are triangles,NA,6761,Disamis,0,0,0,0
5_3,5,N6-p-M3,3,answer-P2,1,shapes,shapes,*,Invalid Filler,Disamis*,1,1,Some shapes are triangles,All squares are shapes,Some squares are triangles,NA,6761,Disamis,0,0,0,0
5_4,5,N6-p-M3,4,answer-P1,1,widows,widows,*,Valid Filler,Dimatis,1,1,Some parents are widows ,All widows are women,Some women are parents,NA,9527,Dimatis,1,1,0,0
5_4,5,N6-p-M3,4,answer-P2,0,widows,widows,*,Valid Filler,Dimatis,1,1,Some parents are widows ,All widows are women,Some women are parents,NA,9527,Dimatis,1,0,0,0
5_5,5,N6-p-M3,5,answer-P1,1,sack,clam,*,Unrelated,Dimatis,1,1,Some bags are sacks ,All clams are sea creatures,Some sea creatures are bags,NA,6479,Dimatis,0,0,0,0
5_5,5,N6-p-M3,5,answer-P2,1,sack,clam,*,Unrelated,Dimatis,1,1,Some bags are sacks ,All clams are sea creatures,Some sea creatures are bags,NA,6479,Dimatis,0,0,0,0
5_6,5,N6-p-M3,6,answer-P1,1,throne ,king,script,Related,Dimatis,1,1,Some seats are thrones,All kings are rulers,Some rulers are seats,NA,6599,Dimatis,0,0,0,0
5_6,5,N6-p-M3,6,answer-P2,0,throne ,king,script,Related,Dimatis,1,1,Some seats are thrones,All kings are rulers,Some rulers are seats,NA,6599,Dimatis,0,1,0,0
5_7,5,N6-p-M3,7,answer-P1,1,toilets,toilets,*,Invalid Filler,Disamis*,1,1,Some toilets are coed,All urinals are toilets,Some urinals are coed,NA,6976,Disamis,0,0,0,0
5_7,5,N6-p-M3,7,answer-P2,1,toilets,toilets,*,Invalid Filler,Disamis*,1,1,Some toilets are coed,All urinals are toilets,Some urinals are coed,NA,6976,Disamis,0,0,0,0
5_8,5,N6-p-M3,8,answer-P1,1,suitcases,suitcases,*,Valid Filler,Dimatis,1,1,Some bags are suitcases,All suitcases are pieces of luggage,Some pieces of luggage are bags,NA,5927,Dimatis,1,1,0,0
5_8,5,N6-p-M3,8,answer-P2,1,suitcases,suitcases,*,Valid Filler,Dimatis,1,1,Some bags are suitcases,All suitcases are pieces of luggage,Some pieces of luggage are bags,NA,5927,Dimatis,1,1,0,0
5_9,5,N6-p-M3,9,answer-P1,1,singers,singers,*,Valid Filler,Darii,1,1,All singers are vocalists ,Some guitarists are singers,Some guitarists are vocalists,NA,6663,Darii,1,1,0,0
5_9,5,N6-p-M3,9,answer-P2,1,singers,singers,*,Valid Filler,Darii,1,1,All singers are vocalists ,Some guitarists are singers,Some guitarists are vocalists,NA,6663,Darii,1,1,0,0
5_10,5,N6-p-M3,10,answer-P1,1,grapes,grapes,*,Valid Filler,Disamis,1,1,Some grapes are red ,All grapes are fruits ,Some fruits are red ,NA,9536,Disamis,1,1,0,0
5_10,5,N6-p-M3,10,answer-P2,1,grapes,grapes,*,Valid Filler,Disamis,1,1,Some grapes are red ,All grapes are fruits ,Some fruits are red ,NA,9536,Disamis,1,1,0,0
5_11,5,N6-p-M3,11,answer-P1,1,rabbi,toothbrush,*,Unrelated,Darii,1,1,All rabbis are Jewish,Some toiletries are toothbrushes,Some toiletries are Jewish,NA,8216,Darii,0,0,0,0
5_11,5,N6-p-M3,11,answer-P2,1,rabbi,toothbrush,*,Unrelated,Darii,1,1,All rabbis are Jewish,Some toiletries are toothbrushes,Some toiletries are Jewish,NA,8216,Darii,0,0,0,0
5_12,5,N6-p-M3,12,answer-P1,1,microscope,mob,*,Unrelated,Dimatis,1,1,Some scientific instruments are microscopes,All mobs are criminal organizations,Some criminal organizations are scientific instruments,NA,7527,Dimatis,0,0,0,0
5_12,5,N6-p-M3,12,answer-P2,0,microscope,mob,*,Unrelated,Dimatis,1,1,Some scientific instruments are microscopes,All mobs are criminal organizations,Some criminal organizations are scientific instruments,NA,7527,Dimatis,0,1,0,0
5_13,5,N6-p-M3,13,answer-P1,0,clowns,clowns,*,Valid Filler,Darii,1,1,All clowns can juggle ,Some circus performers are clowns ,Some circus performers can juggle,NA,4831,Darii,1,0,0,0
5_13,5,N6-p-M3,13,answer-P2,1,clowns,clowns,*,Valid Filler,Darii,1,1,All clowns can juggle ,Some circus performers are clowns ,Some circus performers can juggle,NA,4831,Darii,1,1,0,0
5_14,5,N6-p-M3,14,answer-P1,1,rifles,rifles,*,Valid Filler,Disamis,1,1,Some rifles are for hunting,All rifles are guns ,Some guns are for hunting,NA,6415,Disamis,1,1,0,0
5_14,5,N6-p-M3,14,answer-P2,1,rifles,rifles,*,Valid Filler,Disamis,1,1,Some rifles are for hunting,All rifles are guns ,Some guns are for hunting,NA,6415,Disamis,1,1,0,0
5_15,5,N6-p-M3,15,answer-P1,0,knight,armor,script,Related,Datisi,1,1,All knights are brave,Some armors are decorations,Some decorations are brave,NA,6168,Datisi,0,1,0,0
5_15,5,N6-p-M3,15,answer-P2,1,knight,armor,script,Related,Datisi,1,1,All knights are brave,Some armors are decorations,Some decorations are brave,NA,6168,Datisi,0,0,0,0
5_16,5,N6-p-M3,16,answer-P1,0,doughnuts,doughnuts,*,Valid Filler,Darii,1,1,All doughnuts are sugary ,Some pastries are doughnuts ,Some pastries are sugary,NA,6311,Darii,1,0,0,0
5_16,5,N6-p-M3,16,answer-P2,1,doughnuts,doughnuts,*,Valid Filler,Darii,1,1,All doughnuts are sugary ,Some pastries are doughnuts ,Some pastries are sugary,NA,6311,Darii,1,1,0,0
5_17,5,N6-p-M3,17,answer-P1,1,trucks,trucks,*,Valid Filler,Dimatis,1,1,Some cars are trucks ,All trucks are vehicles,Some vehicles are cars ,NA,8336,Dimatis,1,1,0,0
5_17,5,N6-p-M3,17,answer-P2,1,trucks,trucks,*,Valid Filler,Dimatis,1,1,Some cars are trucks ,All trucks are vehicles,Some vehicles are cars ,NA,8336,Dimatis,1,1,0,0
5_18,5,N6-p-M3,18,answer-P1,1,poets,poets,*,Valid Filler,Datisi,1,1,All poets are writers ,Some poets are teachers,Some teachers are writers,NA,7288,Datisi,1,1,0,0
5_18,5,N6-p-M3,18,answer-P2,1,poets,poets,*,Valid Filler,Datisi,1,1,All poets are writers ,Some poets are teachers,Some teachers are writers,NA,7288,Datisi,1,1,0,0
5_19,5,N6-p-M3,19,answer-P1,1,jaw ,mouth,category,Related,Disamis,1,1,Some jaws are bones,All mouths are holes,Some holes are bones,NA,7959,Disamis,0,0,0,0
5_19,5,N6-p-M3,19,answer-P2,1,jaw ,mouth,category,Related,Disamis,1,1,Some jaws are bones,All mouths are holes,Some holes are bones,NA,7959,Disamis,0,0,0,0
5_20,5,N6-p-M3,20,answer-P1,1,spider,soda,*,Unrelated,Datisi,1,1,All spiders have eight legs,Some sodas are diet drinks,Some diet drinks have eight legs,NA,6000,Datisi,0,0,0,0
5_20,5,N6-p-M3,20,answer-P2,1,spider,soda,*,Unrelated,Datisi,1,1,All spiders have eight legs,Some sodas are diet drinks,Some diet drinks have eight legs,NA,6000,Datisi,0,0,0,0
5_21,5,N6-p-M3,21,answer-P1,1,steaks,steaks,*,Invalid Filler,Disamis*,1,1,Some steaks are filet mignons,All ribeyes are steaks,Some ribeyes are filet mignons,NA,6976,Disamis,0,0,0,0
5_21,5,N6-p-M3,21,answer-P2,1,steaks,steaks,*,Invalid Filler,Disamis*,1,1,Some steaks are filet mignons,All ribeyes are steaks,Some ribeyes are filet mignons,NA,6976,Disamis,0,0,0,0
5_22,5,N6-p-M3,22,answer-P1,1,injuries,injuries,*,Invalid Filler,Dimatis*,1,1,Some sunburns are injuries,All broken bones are injuries,Some broken bones are sunburns,NA,6847,Dimatis,0,0,0,0
5_22,5,N6-p-M3,22,answer-P2,0,injuries,injuries,*,Invalid Filler,Dimatis*,1,1,Some sunburns are injuries,All broken bones are injuries,Some broken bones are sunburns,NA,6847,Dimatis,0,1,0,0
5_23,5,N6-p-M3,23,answer-P1,1,beans,rice,category,Related,Darii,1,1,All beans are legumes,Some grains are rice,Some grains are legumes,NA,5048,Darii,0,0,0,0
5_23,5,N6-p-M3,23,answer-P2,1,beans,rice,category,Related,Darii,1,1,All beans are legumes,Some grains are rice,Some grains are legumes,NA,5048,Darii,0,0,0,0
5_24,5,N6-p-M3,24,answer-P1,0,compass,direction,instrument,Related,Datisi,1,1,All compasses have a needle,Some directions are instructions,Some instructions have a needle,NA,8866,Datisi,0,1,0,0
5_24,5,N6-p-M3,24,answer-P2,1,compass,direction,instrument,Related,Datisi,1,1,All compasses have a needle,Some directions are instructions,Some instructions have a needle,NA,8866,Datisi,0,0,0,0
5_25,5,N6-p-M3,25,answer-P1,0,mothers,mothers,*,Invalid Filler,Darii*,1,1,All grandmothers are mothers,Some teens are mothers,Some teens are grandmothers,NA,8997,Darii,0,1,0,0
5_25,5,N6-p-M3,25,answer-P2,1,mothers,mothers,*,Invalid Filler,Darii*,1,1,All grandmothers are mothers,Some teens are mothers,Some teens are grandmothers,NA,8997,Darii,0,0,0,0
5_26,5,N6-p-M3,26,answer-P1,1,noun,verb,category,Related,Disamis,1,1,Some nouns are proper names,All verbs are actions,Some actions are proper names,NA,7104,Disamis,0,0,0,0
5_26,5,N6-p-M3,26,answer-P2,1,noun,verb,category,Related,Disamis,1,1,Some nouns are proper names,All verbs are actions,Some actions are proper names,NA,7104,Disamis,0,0,0,0
5_27,5,N6-p-M3,27,answer-P1,1,lion,religion,*,Unrelated,Datisi,1,1,All lions are felines,Some religions are cults,Some cults are felines,NA,6569,Datisi,0,0,0,0
5_27,5,N6-p-M3,27,answer-P2,1,lion,religion,*,Unrelated,Datisi,1,1,All lions are felines,Some religions are cults,Some cults are felines,NA,6569,Datisi,0,0,0,0
5_28,5,N6-p-M3,28,answer-P1,1,blackboard,chalk,instrument,Related,Dimatis,1,1,Some walls are blackboards,All chalks are writing tools,Some writing tools are walls,NA,6767,Dimatis,0,0,0,0
5_28,5,N6-p-M3,28,answer-P2,0,blackboard,chalk,instrument,Related,Dimatis,1,1,Some walls are blackboards,All chalks are writing tools,Some writing tools are walls,NA,6767,Dimatis,0,1,0,0
5_29,5,N6-p-M3,29,answer-P1,1,pepperoni,alcohol,*,Unrelated,Disamis,1,1,Some pepperonis are pork,All alcohols are intoxicants,Some intoxicants are pork,NA,7304,Disamis,0,0,0,0
5_29,5,N6-p-M3,29,answer-P2,1,pepperoni,alcohol,*,Unrelated,Disamis,1,1,Some pepperonis are pork,All alcohols are intoxicants,Some intoxicants are pork,NA,7304,Disamis,0,0,0,0
5_30,5,N6-p-M3,30,answer-P1,1,gang,feet,*,Unrelated,Disamis,1,1,Some gangs commit crimes,All feet are body parts,Some body parts commit crimes,NA,6847,Disamis,0,0,0,0
5_30,5,N6-p-M3,30,answer-P2,0,gang,feet,*,Unrelated,Disamis,1,1,Some gangs commit crimes,All feet are body parts,Some body parts commit crimes,NA,6847,Disamis,0,1,0,0
5_31,5,N6-p-M3,31,answer-P1,1,dresses,dresses,*,Invalid Filler,Darii*,1,1,All ball gowns are dresses ,Some cocktail outfits are dresses,Some cocktail outfits are ball gowns,NA,7224,Darii,0,0,0,0
5_31,5,N6-p-M3,31,answer-P2,1,dresses,dresses,*,Invalid Filler,Darii*,1,1,All ball gowns are dresses ,Some cocktail outfits are dresses,Some cocktail outfits are ball gowns,NA,7224,Darii,0,0,0,0
5_32,5,N6-p-M3,32,answer-P1,1,colors,colors,*,Invalid Filler,Disamis*,1,1,Some colors are primary ,All shades of purple are colors ,Some shades of purple are primary,NA,5064,Disamis,0,0,0,0
5_32,5,N6-p-M3,32,answer-P2,1,colors,colors,*,Invalid Filler,Disamis*,1,1,Some colors are primary ,All shades of purple are colors ,Some shades of purple are primary,NA,5064,Disamis,0,0,0,0
5_33,5,N6-p-M3,33,answer-P1,1,official,cereal,*,Unrelated,Disamis,1,1,Some officials are democratically elected,All cereals are grains,Some grains are democratically elected,NA,8936,Disamis,0,0,0,0
5_33,5,N6-p-M3,33,answer-P2,1,official,cereal,*,Unrelated,Disamis,1,1,Some officials are democratically elected,All cereals are grains,Some grains are democratically elected,NA,8936,Disamis,0,0,0,0
5_34,5,N6-p-M3,34,answer-P1,0,ponies,ponies,*,Valid Filler,Datisi,1,1,All ponies neigh,Some ponies are thoroughbreds,Some thoroughbreds neigh,NA,7432,Datisi,1,0,0,0
5_34,5,N6-p-M3,34,answer-P2,0,ponies,ponies,*,Valid Filler,Datisi,1,1,All ponies neigh,Some ponies are thoroughbreds,Some thoroughbreds neigh,NA,7432,Datisi,1,0,0,0
5_35,5,N6-p-M3,35,answer-P1,1,antiques,antiques,*,Invalid Filler,Darii*,1,1,All medieval manuscripts are antiques ,Some pieces of jewelry are antiques ,Some pieces of jewelry are medieval manuscripts,NA,6856,Darii,0,0,0,0
5_35,5,N6-p-M3,35,answer-P2,1,antiques,antiques,*,Invalid Filler,Darii*,1,1,All medieval manuscripts are antiques ,Some pieces of jewelry are antiques ,Some pieces of jewelry are medieval manuscripts,NA,6856,Darii,0,0,0,0
5_36,5,N6-p-M3,36,answer-P1,1,swords,swords,*,Valid Filler,Disamis,1,1,Some swords are decorative,All swords are weapons ,Some weapons are decorative ,NA,5415,Disamis,1,1,0,0
5_36,5,N6-p-M3,36,answer-P2,0,swords,swords,*,Valid Filler,Disamis,1,1,Some swords are decorative,All swords are weapons ,Some weapons are decorative ,NA,5415,Disamis,1,0,0,0
